2023-11-14 00:29:05.280 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T00:29:05.280011400
2023-11-14 23:30:51.260 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 23:30:51.261 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":"1 = 1 and test001 = '2023-11-15'","orderby":["test001","testdocno"]}]
2023-11-14 23:30:51.262 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 23:30:51.263 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 23:30:51.263 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 23:30:51.271 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T23:30:51.271367200
2023-11-14 23:30:51.272 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 23:30:51.273 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":2,"testdocno":"test001","test001":1699977600000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"10","updatename":"10","updatetime":1699975758000},{"id":3,"testdocno":"test001","test001":1699977600000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"10","updatename":"10","updatetime":1699975758000}]}
2023-11-14 23:31:11.828 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T23:31:11.828464100
2023-11-14 23:31:11.828 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 23:31:11.828 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 23:31:11.828 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 23:31:11.829 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 23:31:11.829 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":"1 = 1 and test001 = '2023-11-15'","orderby":["test001","testdocno"]}]
2023-11-14 23:31:11.829 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 23:31:11.829 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 23:31:11.829 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 23:31:11.832 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T23:31:11.832453
2023-11-14 23:31:11.832 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 23:31:11.832 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":2,"testdocno":"test001","test001":1699977600000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"10","updatename":"10","updatetime":1699975758000},{"id":3,"testdocno":"test002","test001":1699977600000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"10","updatename":"10","updatetime":1699975758000}]}
2023-11-14 23:31:13.683 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T23:31:13.683015400
2023-11-14 23:31:13.684 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 23:31:13.684 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 23:31:13.685 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 23:31:13.685 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 23:31:13.685 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":" testdocno = 'test001'","orderby":["test001","testdocno"]}]
2023-11-14 23:31:13.686 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 23:31:13.686 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 23:31:13.687 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 23:31:13.691 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T23:31:13.691037700
2023-11-14 23:31:13.691 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 23:31:13.692 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":2,"testdocno":"test001","test001":1699977600000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"10","updatename":"10","updatetime":1699975758000}]}
2023-11-14 23:31:14.022 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T23:31:14.022002800
2023-11-14 23:31:14.022 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 23:31:14.022 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 23:31:14.023 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 23:31:14.023 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 23:31:14.023 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test","testdetail"],"field":{"testdetail":["id","testdetaildocno","testdetail001","testdetail002","testdetail003"]},"basicInfo":"N","primaryTable":"test","where":" testdocno = 'test001'"}]
2023-11-14 23:31:14.023 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 23:31:14.024 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 23:31:14.024 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 23:31:14.027 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T23:31:14.027107200
2023-11-14 23:31:14.027 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 23:31:14.027 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":1,"testdetaildocno":"test001","testdetail001":"qwrqfqwr","testdetail002":"选项1","testdetail003":null},{"id":2,"testdetaildocno":"test001","testdetail001":"fqwrqwtr","testdetail002":"选项2","testdetail003":null},{"id":3,"testdetaildocno":"test001","testdetail001":"qw2agfeqt","testdetail002":"选项3","testdetail003":null}]}
2023-11-14 23:32:04.069 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T23:32:04.069466300
2023-11-14 23:32:04.070 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/updData
2023-11-14 23:32:04.071 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 23:32:04.072 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 23:32:04.072 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 23:32:04.073 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test","testdetail"],"test":{"testdocno":"test001","test001":"2023-11-15"},"testdetail":[{"id":1,"testdetaildocno":"test001","testdetail001":"qwrqfqwr","testdetail002":"选项1","testdetail003":"2023-11-15"},{"id":2,"testdetaildocno":"test001","testdetail001":"fqwrqwtr","testdetail002":"选项2","testdetail003":"2023-11-16"},{"id":3,"testdetaildocno":"test001","testdetail001":"qw2agfeqt","testdetail002":"选项3","testdetail003":"2023-11-17"}]}]
2023-11-14 23:32:04.074 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 23:32:04.075 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 23:32:04.076 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 23:32:04.141 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T23:32:04.141365900
2023-11-14 23:32:04.142 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 23:32:04.143 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据更新成功","payload":null}
2023-11-14 23:32:09.406 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T23:32:09.406482100
2023-11-14 23:32:09.407 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 23:32:09.407 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 23:32:09.407 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 23:32:09.407 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 23:32:09.408 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":" testdocno = 'test001'","orderby":["test001","testdocno"]}]
2023-11-14 23:32:09.408 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 23:32:09.408 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 23:32:09.408 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 23:32:09.411 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T23:32:09.411546300
2023-11-14 23:32:09.412 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 23:32:09.412 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":2,"testdocno":"test001","test001":1699977600000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"10","updatename":"10","updatetime":1699975924000},{"id":3,"testdocno":"test001","test001":1699977600000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"10","updatename":"10","updatetime":1699975924000}]}
2023-11-14 23:32:09.745 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T23:32:09.745178200
2023-11-14 23:32:09.745 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 23:32:09.745 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 23:32:09.746 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 23:32:09.746 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 23:32:09.746 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test","testdetail"],"field":{"testdetail":["id","testdetaildocno","testdetail001","testdetail002","testdetail003"]},"basicInfo":"N","primaryTable":"test","where":" testdocno = 'test001'"}]
2023-11-14 23:32:09.746 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 23:32:09.746 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 23:32:09.746 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 23:32:09.749 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T23:32:09.749168
2023-11-14 23:32:09.749 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 23:32:09.749 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":1,"testdetaildocno":"test001","testdetail001":"qwrqfqwr","testdetail002":"选项1","testdetail003":1699977600000},{"id":2,"testdetaildocno":"test001","testdetail001":"fqwrqwtr","testdetail002":"选项2","testdetail003":1700064000000},{"id":3,"testdetaildocno":"test001","testdetail001":"qw2agfeqt","testdetail002":"选项3","testdetail003":1700150400000},{"id":1,"testdetaildocno":"test001","testdetail001":"qwrqfqwr","testdetail002":"选项1","testdetail003":1699977600000},{"id":2,"testdetaildocno":"test001","testdetail001":"fqwrqwtr","testdetail002":"选项2","testdetail003":1700064000000},{"id":3,"testdetaildocno":"test001","testdetail001":"qw2agfeqt","testdetail002":"选项3","testdetail003":1700150400000}]}
2023-11-14 23:32:25.554 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T23:32:25.554590400
2023-11-14 23:32:25.555 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 23:32:25.555 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 23:32:25.555 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 23:32:25.555 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 23:32:25.555 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":"1 = 1 and test001 = '2023-11-15'","orderby":["test001","testdocno"]}]
2023-11-14 23:32:25.556 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 23:32:25.556 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 23:32:25.556 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 23:32:25.559 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T23:32:25.559172900
2023-11-14 23:32:25.559 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 23:32:25.559 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":2,"testdocno":"test001","test001":1699977600000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"10","updatename":"10","updatetime":1699975924000},{"id":3,"testdocno":"test001","test001":1699977600000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"10","updatename":"10","updatetime":1699975924000}]}
2023-11-14 23:33:56.922 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T23:33:56.922315200
2023-11-14 23:33:56.922 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 23:33:56.923 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 23:33:56.923 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 23:33:56.923 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 23:33:56.923 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":"1 = 1 and test001 = '2023-11-15'","orderby":["test001","testdocno"]}]
2023-11-14 23:33:56.924 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 23:33:56.924 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 23:33:56.924 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 23:33:56.927 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T23:33:56.927302200
2023-11-14 23:33:56.928 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 23:33:56.928 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":2,"testdocno":"test001","test001":1699977600000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"10","updatename":"10","updatetime":1699975924000},{"id":3,"testdocno":"test002","test001":1699977600000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"10","updatename":"10","updatetime":1699975924000}]}
2023-11-14 23:33:59.105 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T23:33:59.105274600
2023-11-14 23:33:59.106 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 23:33:59.106 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 23:33:59.107 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 23:33:59.107 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 23:33:59.108 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":" testdocno = 'test001'","orderby":["test001","testdocno"]}]
2023-11-14 23:33:59.108 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 23:33:59.108 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 23:33:59.108 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 23:33:59.111 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T23:33:59.111254800
2023-11-14 23:33:59.112 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 23:33:59.112 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":2,"testdocno":"test001","test001":1699977600000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"10","updatename":"10","updatetime":1699975924000}]}
2023-11-14 23:33:59.162 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T23:33:59.162179100
2023-11-14 23:33:59.162 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 23:33:59.162 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 23:33:59.162 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 23:33:59.163 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 23:33:59.163 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test","testdetail"],"field":{"testdetail":["id","testdetaildocno","testdetail001","testdetail002","testdetail003"]},"basicInfo":"N","primaryTable":"test","where":" testdocno = 'test001'"}]
2023-11-14 23:33:59.163 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 23:33:59.163 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 23:33:59.164 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 23:33:59.170 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T23:33:59.170159
2023-11-14 23:33:59.171 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 23:33:59.171 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":1,"testdetaildocno":"test001","testdetail001":"qwrqfqwr","testdetail002":"选项1","testdetail003":1699977600000},{"id":2,"testdetaildocno":"test001","testdetail001":"fqwrqwtr","testdetail002":"选项2","testdetail003":1700064000000},{"id":3,"testdetaildocno":"test001","testdetail001":"qw2agfeqt","testdetail002":"选项3","testdetail003":1700150400000}]}
2023-11-14 23:34:28.158 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T23:34:28.158355100
2023-11-14 23:34:28.159 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/updData
2023-11-14 23:34:28.160 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 23:34:28.161 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 23:34:28.162 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 23:34:28.163 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test","testdetail"],"test":{"testdocno":"test001","test001":"2023-11-14"},"testdetail":[{"id":1,"testdetaildocno":"test001","testdetail001":"qwrqfqwr","testdetail002":"选项2","testdetail003":"2023-11-02"},{"id":2,"testdetaildocno":"test001","testdetail001":"fqwrqwtr","testdetail002":"选项3","testdetail003":"2023-11-03"},{"id":3,"testdetaildocno":"test001","testdetail001":"qw2agfeqt","testdetail002":"选项1","testdetail003":"2023-11-04"}]}]
2023-11-14 23:34:28.164 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 23:34:28.165 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 23:34:28.166 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 23:34:28.201 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T23:34:28.201587400
2023-11-14 23:34:28.201 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 23:34:28.202 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据更新成功","payload":null}
2023-11-14 23:34:40.789 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T23:34:40.789249
2023-11-14 23:34:40.790 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
